cif name= ./9015032.cif
./9015032.cif
Full Formula (Fe18 Si18 O54)
 79  O     0.32208  0.0807   0.95909
 80  O     0.62484  0.76692  0.93628
 81  O     0.37516  0.23308  0.06372
 82  O     0.42838  0.38419  0.16988
 83  O     0.57162  0.61581  0.83012
 84  O     0.43699  0.51221  0.28396
 85  O     0.56301  0.48779  0.71604
 86  O     0.47986  0.30276  0.6237
 87  O     0.52014  0.69724  0.3763
 88  O     0.54853  0.27041  0.49675
 89  O     0.45147  0.72959  0.50325

space_group_IT_number 2

*** lse ***


**isite= 0
Fe1 : [ 8.05300867  1.3857669  11.76345579]

ce_symbol  = O:6
ce_fraction=  1.0
species:coords:index
O1 : [ 7.74775075  3.08616369 13.19788039] : 50
O1 : [ 8.43396119 -0.30845543 10.57700892] : 36
O1 : [10.05269109  2.04057576 11.62094452] : 54
O1 : [7.81553569 2.23229942 9.66607035] : 37
O1 : [ 6.01518772  1.00949473 11.70373871] : 53
O1 : [ 7.98253905  0.23143649 13.64646703] : 38
!!!atention to nb coordination!!!
         [2.24546333046377, 2.103133453946741, 2.108984088391059, 2.2742111665637292, 2.0731283372788276, 2.209790931300694]
         [2.2454633304637706, 2.1031334539467403, 2.108984088391059, 2.2742111665637292, 2.0731283372788263, 2.2097909313006934]


**isite= 1
Fe1 : [2.28287119 7.9708253  8.47962348]

ce_symbol  = O:6
ce_fraction=  1.0
species:coords:index
O1 : [2.35334081 9.12515571 6.59661224] : 39
O1 : [0.28318877 7.31601644 8.62213475] : 55
O1 : [ 2.52034418  7.12429278 10.57700892] : 36
O1 : [1.90191867 9.66504763 9.66607035] : 37
O1 : [4.32069215 8.34709747 8.53934056] : 52
O1 : [2.58812911 6.27042851 7.04519888] : 51
!!!atention to nb coordination!!!
         [2.2097909313006934, 2.108984088391061, 2.2742111665637297, 2.103133453946741, 2.0731283372788263, 2.2454633304637706]
         [2.2097909313006943, 2.1089840883910598, 2.2742111665637292, 2.103133453946741, 2.0731283372788263, 2.2454633304637706]


**isite= 2
Fe1 : [ 7.61159625  1.83629675 14.98129568]

ce_symbol  = O:6
ce_fraction=  1.0
species:coords:index
O1 : [ 9.80456764  2.45215942 14.98817832] : 40
O1 : [ 7.98253905  0.23143649 13.64646703] : 38
O1 : [ 7.74775075  3.08616369 13.19788039] : 50
O1 : [ 7.39323322  3.57656414 16.30499063] : 49
O1 : [ 7.69331348  0.82128541 16.76450853] : 66
O1 : [ 5.59268029  1.24172534 14.60092822] : 60
!!!atention to nb coordination!!!
         [2.2778186315757116, 2.120127947230916, 2.1820347148042303, 2.1973578125618194, 2.0534784634485663, 2.1387417351154805]
         [2.2778186315757116, 2.120127947230916, 2.1820347148042303, 2.19735781256182, 2.053478463448565, 2.1387417351154805]


**isite= 3
Fe1 : [2.72428361 7.52029545 5.26178359]

ce_symbol  = O:6
ce_fraction=  1.0
species:coords:index
O1 : [2.35334081 9.12515571 6.59661224] : 39
O1 : [2.64256639 8.53530679 3.47857074] : 67
O1 : [4.74319957 8.11486685 5.64215105] : 61
O1 : [0.53131222 6.90443278 5.25490095] : 41
O1 : [2.94264664 5.78002806 3.93808864] : 48
O1 : [2.58812911 6.27042851 7.04519888] : 51
!!!atention to nb coordination!!!
         [2.120127947230915, 2.0534784634485654, 2.13874173511548, 2.2778186315757116, 2.197357812561823, 2.1820347148042307]
         [2.1201279472309165, 2.0534784634485654, 2.138741735115481, 2.277818631575711, 2.1973578125618216, 2.1820347148042303]


**isite= 4
Fe1 : [7.47887427 5.24555831 3.92108445]

ce_symbol  = O:6
ce_fraction=  1.0
species:coords:index
O1 : [7.84081616 3.60822811 2.53240922] : 46
O1 : [7.50361743 4.17303436 5.77251648] : 58
O1 : [9.57064664 5.78002806 3.93808864] : 48
O1 : [5.50709068 4.81647567 3.52310552] : 68
O1 : [7.15931222 6.90443278 5.25490095] : 41
O1 : [7.59619318 6.48627202 2.01398396] : 43
!!!atention to nb coordination!!!
         [2.177216343472368, 2.1397944759982486, 2.159041156866865, 2.056800833328992, 2.1524522856635193, 2.2781937067630262]
         [2.1772163434723675, 2.1397944759982486, 2.1590411568668655, 2.0568008333289916, 2.1524522856635198, 2.278193706763027]


**isite= 5
Fe1 : [ 2.85700559  4.11103389 16.32199482]

ce_symbol  = O:6
ce_fraction=  1.0
species:coords:index
O1 : [ 2.73968668  2.87032017 18.22909531] : 42
O1 : [ 2.83226244  5.18355784 14.47056279] : 59
O1 : [ 3.17656764  2.45215942 14.98817832] : 40
O1 : [ 0.76523322  3.57656414 16.30499063] : 49
O1 : [ 4.82878918  4.54011653 16.71997375] : 69
O1 : [ 2.4950637   5.74836408 17.71067005] : 47
!!!atention to nb coordination!!!
         [2.2781937067630276, 2.139794475998248, 2.1524522856635206, 2.1590411568668655, 2.056800833328992, 2.1772163434723657]
         [2.278193706763027, 2.1397944759982486, 2.15245228566352, 2.159041156866866, 2.056800833328992, 2.1772163434723666]


**isite= 6
Fe1 : [ 9.03393429  4.50727066 19.56372153]

ce_symbol  = O:6
ce_fraction=  1.0
species:coords:index
O1 : [ 9.1219571   3.49216082 21.43114559] : 62
O1 : [11.16564103  5.07100553 19.63760877] : 44
O1 : [ 9.36768668  2.87032017 18.22909531] : 42
O1 : [ 8.79173571  6.20943065 20.84854977] : 45
O1 : [ 9.1230637   5.74836408 17.71067005] : 47
O1 : [ 7.03713395  4.01986288 19.18396136] : 65
!!!atention to nb coordination!!!
         [2.1273148892817044, 2.2062252818255774, 2.1382761050691683, 2.146343961380557, 2.232052129964118, 2.090214275157428]
         [2.1273148892817018, 2.206225281825578, 2.138276105069168, 2.146343961380559, 2.232052129964118, 2.090214275157426]


**isite= 7
Fe1 : [1.30194558 4.84932154 0.67935774]

ce_symbol  = O:6
ce_fraction=  1.0
species:coords:index
O1 : [1.21281616 3.60822811 2.53240922] : 46
O1 : [3.29874591 5.33672932 1.05911791] : 64
O1 : [0.96819318 6.48627202 2.01398396] : 43
O1 : [ 1.54414416  3.14716154 -0.6054705 ] : 44
O1 : [-0.82976117  4.28558667  0.6054705 ] : 45
O1 : [ 1.21392276  5.86443138 -1.18806632] : 63
!!!atention to nb coordination!!!
         [2.2320521299641163, 2.090214275157424, 2.1382761050691648, 2.1463439613805586, 2.2062252818255774, 2.1273148892817058]
         [2.2320521299641163, 2.0902142751574244, 2.138276105069166, 2.1463439613805577, 2.2062252818255788, 2.1273148892817053]


**isite= 8
Fe1 : [ 6.58755807  7.15471681 13.3458573 ]

ce_symbol  = O:6
ce_fraction=  1.0
species:coords:index
O1 : [ 6.7295707   8.44224294 11.70373871] : 53
O1 : [ 6.30706328  8.67447355 14.60092822] : 60
O1 : [ 6.22356266  5.0031695  14.49485448] : 85
O1 : [ 8.69692204  7.6641847  13.64646703] : 38
O1 : [ 6.96420821  5.50425431 12.21082785] : 70
O1 : [ 4.24202469  6.61972878 12.68208673] : 73
!!!atention to nb coordination!!!
         [2.0915172954026686, 1.9908643582685683, 2.4661392912862796, 2.1907396217158634, 2.038181455436235, 2.495662314521378]
         [2.09151729540267, 1.9908643582685681, 2.466139291286279, 2.1907396217158634, 2.038181455436234, 2.4956623145213777]


**isite= 9
Fe1 : [3.7483218  2.20187539 6.89722197]

ce_symbol  = O:6
ce_fraction=  1.0
species:coords:index
O1 : [4.02881659 0.68211864 5.64215105] : 61
O1 : [1.63895783 1.6924075  6.59661224] : 39
O1 : [3.60630916 0.91434926 8.53934056] : 52
O1 : [3.37167165 3.85233788 8.03225142] : 71
O1 : [6.09385517 2.73686342 7.56099254] : 72
O1 : [4.1123172  4.3534227  5.74822479] : 84
!!!atention to nb coordination!!!
         [1.990864358268569, 2.1907396217158657, 2.0915172954026695, 2.0381814554362334, 2.4956623145213763, 2.466139291286277]
         [1.990864358268569, 2.1907396217158657, 2.0915172954026695, 2.0381814554362334, 2.4956623145213763, 2.466139291286278]


**isite= 10
Fe1 : [ 7.38534354  6.06987461 10.40251358]

ce_symbol  = S:5
ce_fraction=  0.5842720307238777
species:coords:index
O1 : [6.91118877 7.31601644 8.62213475] : 55
O1 : [ 5.02002715  6.39103325 10.18732964] : 89
O1 : [7.19180742 4.64853385 8.98327129] : 57
O1 : [ 6.96420821  5.50425431 12.21082785] : 70
O1 : [ 9.14834418  7.12429278 10.57700892] : 36
!!!atention to nb coordination!!!
         [2.2242843706454702, 2.396699527404915, 2.0178985258111037, 1.9409486807314122, 2.061654081480066]
         [2.224284370645471, 2.3966995274049157, 2.017898525811103, 1.9409486807314118, 2.0616540814800683]

ce_symbol  = TY:3
ce_fraction=  0.349574912434777
species:coords:index
O1 : [7.19180742 4.64853385 8.98327129] : 57
O1 : [ 6.96420821  5.50425431 12.21082785] : 70
O1 : [ 9.14834418  7.12429278 10.57700892] : 36
!!!atention to nb coordination!!!
         [2.0178985258111037, 1.9409486807314122, 2.061654081480066]
         [2.017898525811103, 1.9409486807314118, 2.0616540814800683]

ce_symbol  = T:5
ce_fraction=  0.04997890262206058
species:coords:index
O1 : [6.91118877 7.31601644 8.62213475] : 55
O1 : [ 5.02002715  6.39103325 10.18732964] : 89
O1 : [7.19180742 4.64853385 8.98327129] : 57
O1 : [ 6.96420821  5.50425431 12.21082785] : 70
O1 : [ 9.14834418  7.12429278 10.57700892] : 36
!!!atention to nb coordination!!!
         [2.2242843706454702, 2.396699527404915, 2.0178985258111037, 1.9409486807314122, 2.061654081480066]
         [2.224284370645471, 2.3966995274049157, 2.017898525811103, 1.9409486807314118, 2.0616540814800683]

ce_symbol  = TL:3
ce_fraction=  0.015842355396907926
species:coords:index
O1 : [7.19180742 4.64853385 8.98327129] : 57
O1 : [ 6.96420821  5.50425431 12.21082785] : 70
O1 : [ 9.14834418  7.12429278 10.57700892] : 36
!!!atention to nb coordination!!!
         [2.0178985258111037, 1.9409486807314122, 2.061654081480066]
         [2.017898525811103, 1.9409486807314118, 2.0616540814800683]

ce_symbol  = SS:4
ce_fraction=  0.00033124341613379664
species:coords:index
O1 : [6.91118877 7.31601644 8.62213475] : 55
O1 : [7.19180742 4.64853385 8.98327129] : 57
O1 : [ 6.96420821  5.50425431 12.21082785] : 70
O1 : [ 9.14834418  7.12429278 10.57700892] : 36
!!!atention to nb coordination!!!
         [2.2242843706454702, 2.0178985258111037, 1.9409486807314122, 2.061654081480066]
         [2.224284370645471, 2.017898525811103, 1.9409486807314118, 2.0616540814800683]

ce_symbol  = T:4
ce_fraction=  5.554062429455407e-07
species:coords:index
O1 : [6.91118877 7.31601644 8.62213475] : 55
O1 : [7.19180742 4.64853385 8.98327129] : 57
O1 : [ 6.96420821  5.50425431 12.21082785] : 70
O1 : [ 9.14834418  7.12429278 10.57700892] : 36
!!!atention to nb coordination!!!
         [2.2242843706454702, 2.0178985258111037, 1.9409486807314122, 2.061654081480066]
         [2.224284370645471, 2.017898525811103, 1.9409486807314118, 2.0616540814800683]


**isite= 11
Fe1 : [2.95053633 3.28671759 9.84056569]

ce_symbol  = S:5
ce_fraction=  0.5842720307238832
species:coords:index
O1 : [3.37167165 3.85233788 8.03225142] : 71
O1 : [ 3.14407244  4.70805835 11.25980798] : 56
O1 : [1.18753569 2.23229942 9.66607035] : 37
O1 : [ 5.31585272  2.96555894 10.05574963] : 88
O1 : [ 3.42469109  2.04057576 11.62094452] : 54
!!!atention to nb coordination!!!
         [1.9409486807314116, 2.017898525811103, 2.061654081480067, 2.396699527404915, 2.2242843706454716]
         [1.9409486807314118, 2.0178985258111033, 2.061654081480068, 2.396699527404915, 2.2242843706454716]

ce_symbol  = TY:3
ce_fraction=  0.34957491243477085
species:coords:index
O1 : [3.37167165 3.85233788 8.03225142] : 71
O1 : [ 3.14407244  4.70805835 11.25980798] : 56
O1 : [1.18753569 2.23229942 9.66607035] : 37
!!!atention to nb coordination!!!
         [1.9409486807314116, 2.017898525811103, 2.061654081480067]
         [1.9409486807314118, 2.0178985258111033, 2.061654081480068]

ce_symbol  = T:5
ce_fraction=  0.04997890262206117
species:coords:index
O1 : [3.37167165 3.85233788 8.03225142] : 71
O1 : [ 3.14407244  4.70805835 11.25980798] : 56
O1 : [1.18753569 2.23229942 9.66607035] : 37
O1 : [ 5.31585272  2.96555894 10.05574963] : 88
O1 : [ 3.42469109  2.04057576 11.62094452] : 54
!!!atention to nb coordination!!!
         [1.9409486807314116, 2.017898525811103, 2.061654081480067, 2.396699527404915, 2.2242843706454716]
         [1.9409486807314118, 2.0178985258111033, 2.061654081480068, 2.396699527404915, 2.2242843706454716]

ce_symbol  = TL:3
ce_fraction=  0.015842355396907933
species:coords:index
O1 : [3.37167165 3.85233788 8.03225142] : 71
O1 : [ 3.14407244  4.70805835 11.25980798] : 56
O1 : [1.18753569 2.23229942 9.66607035] : 37
!!!atention to nb coordination!!!
         [1.9409486807314116, 2.017898525811103, 2.061654081480067]
         [1.9409486807314118, 2.0178985258111033, 2.061654081480068]

ce_symbol  = SS:4
ce_fraction=  0.00033124341613382754
species:coords:index
O1 : [3.37167165 3.85233788 8.03225142] : 71
O1 : [ 3.14407244  4.70805835 11.25980798] : 56
O1 : [1.18753569 2.23229942 9.66607035] : 37
O1 : [ 3.42469109  2.04057576 11.62094452] : 54
!!!atention to nb coordination!!!
         [1.9409486807314116, 2.017898525811103, 2.061654081480067, 2.2242843706454716]
         [1.9409486807314118, 2.0178985258111033, 2.061654081480068, 2.2242843706454716]

ce_symbol  = T:4
ce_fraction=  5.554062429455835e-07
species:coords:index
O1 : [3.37167165 3.85233788 8.03225142] : 71
O1 : [ 3.14407244  4.70805835 11.25980798] : 56
O1 : [1.18753569 2.23229942 9.66607035] : 37
O1 : [ 3.42469109  2.04057576 11.62094452] : 54
!!!atention to nb coordination!!!
         [1.9409486807314116, 2.017898525811103, 2.061654081480067, 2.2242843706454716]
         [1.9409486807314118, 2.0178985258111033, 2.061654081480068, 2.2242843706454716]


**isite= 12
Fe1 : [7.19317732 5.6996591  7.06544196]

ce_symbol  = O:6
ce_fraction=  1.0
species:coords:index
O1 : [7.15931222 6.90443278 5.25490095] : 41
O1 : [5.07203719 5.90635185 7.61747073] : 87
O1 : [6.91118877 7.31601644 8.62213475] : 55
O1 : [9.21612911 6.27042851 7.04519888] : 51
O1 : [7.50361743 4.17303436 5.77251648] : 58
O1 : [7.19180742 4.64853385 8.98327129] : 57
!!!atention to nb coordination!!!
         [2.1750138377160595, 2.201520638713585, 2.261729658732368, 2.1020279375004094, 2.0245030108694495, 2.1869923467745047]
         [2.17501383771606, 2.2015206387135855, 2.2617296587323694, 2.102027937500408, 2.024503010869449, 2.1869923467745043]


**isite= 13
Fe1 : [ 3.14270254  3.65693309 13.17763731]

ce_symbol  = O:6
ce_fraction=  1.0
species:coords:index
O1 : [ 3.14407244  4.70805835 11.25980798] : 56
O1 : [ 3.17656764  2.45215942 14.98817832] : 40
O1 : [ 2.83226244  5.18355784 14.47056279] : 59
O1 : [ 1.11975075  3.08616369 13.19788039] : 50
O1 : [ 3.42469109  2.04057576 11.62094452] : 54
O1 : [ 5.26384268  3.45024034 12.62560854] : 86
!!!atention to nb coordination!!!
         [2.186992346774504, 2.175013837716061, 2.024503010869448, 2.102027937500409, 2.2617296587323703, 2.2015206387135855]
         [2.1869923467745043, 2.1750138377160604, 2.024503010869449, 2.102027937500409, 2.2617296587323703, 2.2015206387135855]


**isite= 14
Fe1 : [ 7.33325527  2.35398577 18.05723157]

ce_symbol  = S:5
ce_fraction=  0.6072953194743008
species:coords:index
O1 : [ 9.36768668  2.87032017 18.22909531] : 42
O1 : [ 7.03713395  4.01986288 19.18396136] : 65
O1 : [ 7.39323322  3.57656414 16.30499063] : 49
O1 : [ 7.69331348  0.82128541 16.76450853] : 66
O1 : [ 6.77768239  0.0688317  18.95319026] : 80
!!!atention to nb coordination!!!
         [2.105955729936586, 2.0328193259572385, 2.137438551205227, 2.037141418906032, 2.516611276863949]
         [2.105955729936586, 2.032819325957239, 2.1374385512052276, 2.03714141890603, 2.516611276863949]

ce_symbol  = SS:4
ce_fraction=  0.39267299901974234
species:coords:index
O1 : [ 9.36768668  2.87032017 18.22909531] : 42
O1 : [ 7.03713395  4.01986288 19.18396136] : 65
O1 : [ 7.39323322  3.57656414 16.30499063] : 49
O1 : [ 7.69331348  0.82128541 16.76450853] : 66
!!!atention to nb coordination!!!
         [2.105955729936586, 2.0328193259572385, 2.137438551205227, 2.037141418906032]
         [2.105955729936586, 2.032819325957239, 2.1374385512052276, 2.03714141890603]

ce_symbol  = T:5
ce_fraction=  3.168150595683699e-05
species:coords:index
O1 : [ 9.36768668  2.87032017 18.22909531] : 42
O1 : [ 7.03713395  4.01986288 19.18396136] : 65
O1 : [ 7.39323322  3.57656414 16.30499063] : 49
O1 : [ 7.69331348  0.82128541 16.76450853] : 66
O1 : [ 6.77768239  0.0688317  18.95319026] : 80
!!!atention to nb coordination!!!
         [2.105955729936586, 2.0328193259572385, 2.137438551205227, 2.037141418906032, 2.516611276863949]
         [2.105955729936586, 2.032819325957239, 2.1374385512052276, 2.03714141890603, 2.516611276863949]


**isite= 15
Fe1 : [3.00262459 7.00260643 2.1858477 ]

ce_symbol  = S:5
ce_fraction=  0.6072953194742856
species:coords:index
O1 : [3.55819747 9.2877605  1.28988901] : 81
O1 : [2.64256639 8.53530679 3.47857074] : 67
O1 : [0.96819318 6.48627202 2.01398396] : 43
O1 : [3.29874591 5.33672932 1.05911791] : 64
O1 : [2.94264664 5.78002806 3.93808864] : 48
!!!atention to nb coordination!!!
         [2.5166112768639484, 2.0371414189060295, 2.1059557299365856, 2.0328193259572394, 2.137438551205228]
         [2.51661127686395, 2.0371414189060295, 2.105955729936585, 2.0328193259572385, 2.137438551205227]

ce_symbol  = SS:4
ce_fraction=  0.3926729990197575
species:coords:index
O1 : [2.64256639 8.53530679 3.47857074] : 67
O1 : [0.96819318 6.48627202 2.01398396] : 43
O1 : [3.29874591 5.33672932 1.05911791] : 64
O1 : [2.94264664 5.78002806 3.93808864] : 48
!!!atention to nb coordination!!!
         [2.0371414189060295, 2.1059557299365856, 2.0328193259572394, 2.137438551205228]
         [2.0371414189060295, 2.105955729936585, 2.0328193259572385, 2.137438551205227]

ce_symbol  = T:5
ce_fraction=  3.1681505956809344e-05
species:coords:index
O1 : [3.55819747 9.2877605  1.28988901] : 81
O1 : [2.64256639 8.53530679 3.47857074] : 67
O1 : [0.96819318 6.48627202 2.01398396] : 43
O1 : [3.29874591 5.33672932 1.05911791] : 64
O1 : [2.94264664 5.78002806 3.93808864] : 48
!!!atention to nb coordination!!!
         [2.5166112768639484, 2.0371414189060295, 2.1059557299365856, 2.0328193259572394, 2.137438551205228]
         [2.51661127686395, 2.0371414189060295, 2.105955729936585, 2.0328193259572385, 2.137438551205227]


**isite= 16
Fe1 : [5.80223401 3.12202535 2.40386566]

ce_symbol  = O:6
ce_fraction=  1.0
species:coords:index
O1 : [3.62229669 3.18241015 3.43889431] : 82
O1 : [7.84081616 3.60822811 2.53240922] : 46
O1 : [5.50709068 4.81647567 3.52310552] : 68
O1 : [6.12417243 2.0776515  4.99963572] : 75
O1 : [5.79823883 4.28558667 0.6054705 ] : 45
O1 : [6.12846022 1.56831683 1.18806632] : 62
!!!atention to nb coordination!!!
         [2.4139298545220833, 2.0996984893974653, 2.0520646452711584, 2.816448696702473, 2.1419888076535893, 1.9996504065522331]
         [2.4139298545220824, 2.0996984893974653, 2.0520646452711593, 2.8164486967024724, 2.1419888076535893, 1.9996504065522331]


**isite= 17
Fe1 : [ 4.53364585  6.23456685 17.83921361]

ce_symbol  = O:6
ce_fraction=  1.0
species:coords:index
O1 : [ 4.53764103  5.07100553 19.63760877] : 44
O1 : [ 4.20741964  7.78827537 19.05501295] : 63
O1 : [ 4.82878918  4.54011653 16.71997375] : 69
O1 : [ 2.4950637   5.74836408 17.71067005] : 47
O1 : [ 4.21170743  7.2789407  15.24344355] : 74
O1 : [ 6.71358317  6.17418205 16.80418496] : 83
!!!atention to nb coordination!!!
         [2.14198880765359, 1.9996504065522318, 2.0520646452711597, 2.0996984893974657, 2.816448696702473, 2.4139298545220824]
         [2.1419888076535893, 1.9996504065522325, 2.0520646452711597, 2.0996984893974653, 2.8164486967024733, 2.4139298545220824]


**isite= 18
Si1 : [6.61090186 3.16299365 9.07679431]

ce_symbol  = T:4
ce_fraction=  1.0
species:coords:index
O1 : [7.81553569 2.23229942 9.66607035] : 37
O1 : [ 5.31585272  2.96555894 10.05574963] : 88
O1 : [6.09385517 2.73686342 7.56099254] : 72
O1 : [7.19180742 4.64853385 8.98327129] : 57
!!!atention to nb coordination!!!
         [1.6323543311522213, 1.6353856543615588, 1.6572806848156867, 1.5978196106673717]
         [1.6323543311522208, 1.6353856543615588, 1.6572806848156867, 1.5978196106673728]


**isite= 19
Si1 : [ 3.72497801  6.19359855 11.16628496]

ce_symbol  = T:4
ce_fraction=  1.0
species:coords:index
O1 : [ 2.52034418  7.12429278 10.57700892] : 36
O1 : [ 3.14407244  4.70805835 11.25980798] : 56
O1 : [ 5.02002715  6.39103325 10.18732964] : 89
O1 : [ 4.24202469  6.61972878 12.68208673] : 73
!!!atention to nb coordination!!!
         [1.632354331152221, 1.5978196106673725, 1.6353856543615584, 1.6572806848156865]
         [1.6323543311522213, 1.5978196106673719, 1.6353856543615586, 1.657280684815687]


**isite= 20
Si1 : [7.05831655 2.69500506 6.19377496]

ce_symbol  = T:4
ce_fraction=  1.0
species:coords:index
O1 : [6.09385517 2.73686342 7.56099254] : 72
O1 : [8.26695783 1.6924075  6.59661224] : 39
O1 : [6.12417243 2.0776515  4.99963572] : 75
O1 : [7.50361743 4.17303436 5.77251648] : 58
!!!atention to nb coordination!!!
         [1.6736850864242503, 1.6212012453342441, 1.6369847886221445, 1.600100680212611]
         [1.6736850864242503, 1.6212012453342441, 1.6369847886221445, 1.6001006802126119]


**isite= 21
Si1 : [ 3.27756331  6.66158714 14.04930431]

ce_symbol  = T:4
ce_fraction=  1.0
species:coords:index
O1 : [ 2.83226244  5.18355784 14.47056279] : 59
O1 : [ 4.24202469  6.61972878 12.68208673] : 73
O1 : [ 2.06892204  7.6641847  13.64646703] : 38
O1 : [ 4.21170743  7.2789407  15.24344355] : 74
!!!atention to nb coordination!!!
         [1.6001006802126134, 1.6736850864242505, 1.6212012453342441, 1.6369847886221438]
         [1.6001006802126125, 1.6736850864242503, 1.6212012453342441, 1.636984788622144]


**isite= 22
Si1 : [5.39097806 0.61412779 4.80003896]

ce_symbol  = T:4
ce_fraction=  1.0
species:coords:index
O1 : [ 6.44492924 -0.52831543  5.25490095] : 41
O1 : [5.00961318 0.47689778 3.22937844] : 77
O1 : [4.02881659 0.68211864 5.64215105] : 61
O1 : [6.12417243 2.0776515  4.99963572] : 75
!!!atention to nb coordination!!!
         [1.6195335852749924, 1.6221114999074238, 1.6028909547938948, 1.6490344214861448]
         [1.6195335852749915, 1.622111499907424, 1.6028909547938939, 1.6490344214861452]


**isite= 23
Si1 : [ 4.94490181  8.74246441 15.44304031]

ce_symbol  = T:4
ce_fraction=  1.0
species:coords:index
O1 : [ 6.30706328  8.67447355 14.60092822] : 60
O1 : [ 4.21170743  7.2789407  15.24344355] : 74
O1 : [ 3.89095062  9.88490763 14.98817832] : 40
O1 : [ 5.32626669  8.87969442 17.01370083] : 76
!!!atention to nb coordination!!!
         [1.6028909547938928, 1.6490344214861452, 1.6195335852749921, 1.6221114999074253]
         [1.6028909547938928, 1.6490344214861445, 1.6195335852749921, 1.6221114999074255]


**isite= 24
Si1 : [6.4261922  7.57146204 1.78179584]

ce_symbol  = T:4
ce_fraction=  1.0
species:coords:index
O1 : [5.27245    6.91162989 0.82814437] : 78
O1 : [7.59619318 6.48627202 2.01398396] : 43
O1 : [5.72399616 7.90964599 3.22937844] : 77
O1 : [6.84284321 9.00106504 1.18806632] : 62
!!!atention to nb coordination!!!
         [1.635833322668446, 1.6125913817471584, 1.6440629701534724, 1.6030837631097137]
         [1.6358333226684463, 1.612591381747157, 1.6440629701534724, 1.6030837631097152]


**isite= 25
Si1 : [ 3.90968766  1.78513016 18.46128343]

ce_symbol  = T:4
ce_fraction=  1.0
species:coords:index
