cif name= ./2019133.cif
./2019133.cif
Full Formula (K12 Ge24 O54)
 87  O     0.52382   0.52382   0.25
 88  O     0.47618   0         0.25
 89  O     0         0.47618   0.25

space_group_IT_number 165

*** lse ***


**isite= 0
K1 : [2.00400474 3.43472108 0.70527276]

ce_symbol  = SBSA:10
ce_fraction=  0.9928412466791885
species:coords:index
O1 : [1.30141255 0.82031152 1.12837762] : 43
K1 : [1.97255334 3.45287955 4.19517724] : 5
O1 : [ 2.60122587  2.17357932 -1.65017753] : 48
O1 : [-0.58176197  3.33951734  1.65017753] : 56
O1 : [1.38771138 6.17911247 0.68429884] : 78
O1 : [4.61832055 2.59122416 1.45347347] : 70
O1 : [-0.05970434  1.53721209 -1.12837762] : 36
O1 : [ 4.53533862  4.07991107 -0.68429884] : 72
O1 : [3.10261205 5.37388171 2.450225  ] : 87
O1 : [ 0.06509432  5.295195   -1.45347347] : 65
!!!atention to nb coordination!!!
         [2.7400348245404307, 3.4900934291301517, 2.7377541395396827, 2.754650294046001, 2.812817356629336, 2.8470929896032784, 3.349881978507268, 2.958856293390291, 2.8305724297953714, 3.4468713509857714]
         [2.7400348245404307, 3.4900934291301517, 2.7377541395396836, 2.754650294046001, 2.8128173566293353, 2.8470929896032784, 3.349881978507268, 2.9588562933902915, 2.830572429795371, 3.4468713509857714]

ce_symbol  = BS_1:10
ce_fraction=  0.007158753320811526
species:coords:index
O1 : [1.30141255 0.82031152 1.12837762] : 43
K1 : [1.97255334 3.45287955 4.19517724] : 5
O1 : [ 2.60122587  2.17357932 -1.65017753] : 48
O1 : [-0.58176197  3.33951734  1.65017753] : 56
O1 : [1.38771138 6.17911247 0.68429884] : 78
O1 : [4.61832055 2.59122416 1.45347347] : 70
O1 : [-0.05970434  1.53721209 -1.12837762] : 36
O1 : [ 4.53533862  4.07991107 -0.68429884] : 72
O1 : [3.10261205 5.37388171 2.450225  ] : 87
O1 : [ 0.06509432  5.295195   -1.45347347] : 65
!!!atention to nb coordination!!!
         [2.7400348245404307, 3.4900934291301517, 2.7377541395396827, 2.754650294046001, 2.812817356629336, 2.8470929896032784, 3.349881978507268, 2.958856293390291, 2.8305724297953714, 3.4468713509857714]
         [2.7400348245404307, 3.4900934291301517, 2.7377541395396836, 2.754650294046001, 2.8128173566293353, 2.8470929896032784, 3.349881978507268, 2.9588562933902915, 2.830572429795371, 3.4468713509857714]


**isite= 1
K1 : [7.86954192 0.01815847 0.70527276]

ce_symbol  = SBSA:10
ce_fraction=  0.9928412466791887
species:coords:index
O1 : [10.54468745 -0.82031152 -1.12837762] : 37
O1 : [ 8.66311216  1.16593802 -1.65017753] : 49
O1 : [10.48498311  0.71690056  1.12837762] : 44
O1 : [ 7.22777945 -2.59122416 -1.45347347] : 64
O1 : [ 9.24487413 -2.17357932  1.65017753] : 54
K1 : [ 7.86954192 -0.01815847  4.19517724] : 4
O1 : [ 6.04512406  1.88776292 -0.68429884] : 73
O1 : [7.29287377 2.70397083 1.45347347] : 69
O1 : [ 5.80097594 -1.88776292  0.68429884] : 79
O1 : [5.6408759 0.        2.450225 ] : 88
!!!atention to nb coordination!!!
         [3.3498819785072667, 2.7377541395396823, 2.7400348245404307, 3.44687135098577, 2.7546502940460016, 3.4900934291301517, 2.9588562933902924, 2.8470929896032797, 2.812817356629336, 2.8305724297953714]
         [3.3498819785072667, 2.7377541395396836, 2.7400348245404307, 3.446871350985771, 2.754650294046001, 3.4900934291301517, 2.9588562933902924, 2.8470929896032793, 2.812817356629336, 2.8305724297953714]

ce_symbol  = BS_1:10
ce_fraction=  0.007158753320811303
species:coords:index
O1 : [10.54468745 -0.82031152 -1.12837762] : 37
O1 : [ 8.66311216  1.16593802 -1.65017753] : 49
O1 : [10.48498311  0.71690056  1.12837762] : 44
O1 : [ 7.22777945 -2.59122416 -1.45347347] : 64
O1 : [ 9.24487413 -2.17357932  1.65017753] : 54
K1 : [ 7.86954192 -0.01815847  4.19517724] : 4
O1 : [ 6.04512406  1.88776292 -0.68429884] : 73
O1 : [7.29287377 2.70397083 1.45347347] : 69
O1 : [ 5.80097594 -1.88776292  0.68429884] : 79
O1 : [5.6408759 0.        2.450225 ] : 88
!!!atention to nb coordination!!!
         [3.3498819785072667, 2.7377541395396823, 2.7400348245404307, 3.44687135098577, 2.7546502940460016, 3.4900934291301517, 2.9588562933902924, 2.8470929896032797, 2.812817356629336, 2.8305724297953714]
         [3.3498819785072667, 2.7377541395396836, 2.7400348245404307, 3.446871350985771, 2.754650294046001, 3.4900934291301517, 2.9588562933902924, 2.8470929896032793, 2.812817356629336, 2.8305724297953714]


**isite= 2
K1 : [7.89560334 6.80614398 0.70527276]

ce_symbol  = SBSA:10
ce_fraction=  0.9928412466791887
species:coords:index
O1 : [9.02566205 4.88514183 2.450225  ] : 89
O1 : [5.85795568 4.96382854 1.45347347] : 71
O1 : [9.10603784 9.09308551 1.65017753] : 55
O1 : [5.98275434 8.72181145 1.12837762] : 42
O1 : [ 7.28416689  9.54212297 -1.12837762] : 38
K1 : [7.92705474 6.82430246 4.19517724] : 3
O1 : [ 6.50481197  6.91950619 -1.65017753] : 50
O1 : [ 7.18868732  4.29134955 -0.68429884] : 74
O1 : [10.58046268  5.96767399  0.68429884] : 80
O1 : [10.47627623  7.5550527  -1.45347347] : 63
!!!atention to nb coordination!!!
         [2.8305724297953714, 2.8470929896032793, 2.754650294046003, 2.740034824540431, 3.3498819785072693, 3.4900934291301517, 2.7377541395396836, 2.9588562933902907, 2.8128173566293357, 3.446871350985771]
         [2.8305724297953714, 2.8470929896032793, 2.7546502940460016, 2.7400348245404307, 3.349881978507268, 3.4900934291301517, 2.737754139539684, 2.9588562933902924, 2.812817356629336, 3.446871350985771]

ce_symbol  = BS_1:10
ce_fraction=  0.00715875332081133
species:coords:index
O1 : [9.02566205 4.88514183 2.450225  ] : 89
O1 : [5.85795568 4.96382854 1.45347347] : 71
O1 : [9.10603784 9.09308551 1.65017753] : 55
O1 : [5.98275434 8.72181145 1.12837762] : 42
O1 : [ 7.28416689  9.54212297 -1.12837762] : 38
K1 : [7.92705474 6.82430246 4.19517724] : 3
O1 : [ 6.50481197  6.91950619 -1.65017753] : 50
O1 : [ 7.18868732  4.29134955 -0.68429884] : 74
O1 : [10.58046268  5.96767399  0.68429884] : 80
O1 : [10.47627623  7.5550527  -1.45347347] : 63
!!!atention to nb coordination!!!
         [2.8305724297953714, 2.8470929896032793, 2.754650294046003, 2.740034824540431, 3.3498819785072693, 3.4900934291301517, 2.7377541395396836, 2.9588562933902907, 2.8128173566293357, 3.446871350985771]
         [2.8305724297953714, 2.8470929896032793, 2.7546502940460016, 2.7400348245404307, 3.349881978507268, 3.4900934291301517, 2.737754139539684, 2.9588562933902924, 2.812817356629336, 3.446871350985771]


**isite= 3
K1 : [-3.91904526  6.82430246  4.19517724]

ce_symbol  = SBSA:10
ce_fraction=  0.9928412466791886
species:coords:index
O1 : [-2.82043795  4.88514183  2.450225  ] : 89
O1 : [-1.38771138  6.17911247  5.58474884] : 75
O1 : [-3.32182413  8.08544422  6.55062753] : 51
O1 : [-6.50481197  6.91950619  3.25027247] : 59
O1 : [-5.85795568  4.96382854  6.35392347] : 62
O1 : [-4.53533862  4.07991107  4.21615116] : 81
O1 : [-4.62163745  9.43871201  3.77207238] : 46
K1 : [-3.95049666  6.80614398  0.70527276] : 2
O1 : [-1.30472945  7.66779937  3.44697653] : 67
O1 : [-5.98275434  8.72181145  6.02882762] : 39
!!!atention to nb coordination!!!
         [2.8305724297953723, 2.958856293390293, 2.7377541395396845, 2.7546502940460025, 3.4468713509857705, 2.812817356629337, 2.7400348245404316, 3.4900934291301513, 2.8470929896032793, 3.3498819785072698]
         [2.8305724297953723, 2.958856293390293, 2.7377541395396836, 2.7546502940460007, 3.446871350985771, 2.812817356629337, 2.74003482454043, 3.4900934291301517, 2.8470929896032793, 3.3498819785072675]

ce_symbol  = BS_1:10
ce_fraction=  0.007158753320811392
species:coords:index
O1 : [-2.82043795  4.88514183  2.450225  ] : 89
O1 : [-1.38771138  6.17911247  5.58474884] : 75
O1 : [-3.32182413  8.08544422  6.55062753] : 51
O1 : [-6.50481197  6.91950619  3.25027247] : 59
O1 : [-5.85795568  4.96382854  6.35392347] : 62
O1 : [-4.53533862  4.07991107  4.21615116] : 81
O1 : [-4.62163745  9.43871201  3.77207238] : 46
K1 : [-3.95049666  6.80614398  0.70527276] : 2
O1 : [-1.30472945  7.66779937  3.44697653] : 67
O1 : [-5.98275434  8.72181145  6.02882762] : 39
!!!atention to nb coordination!!!
         [2.8305724297953723, 2.958856293390293, 2.7377541395396845, 2.7546502940460025, 3.4468713509857705, 2.812817356629337, 2.7400348245404316, 3.4900934291301513, 2.8470929896032793, 3.3498819785072698]
         [2.8305724297953723, 2.958856293390293, 2.7377541395396836, 2.7546502940460007, 3.446871350985771, 2.812817356629337, 2.74003482454043, 3.4900934291301517, 2.8470929896032793, 3.3498819785072675]


**isite= 4
K1 : [ 1.94649192 10.24086506  4.19517724]

ce_symbol  = SBSA:10
ce_fraction=  0.9928412466791887
species:coords:index
O1 : [0.12207406 8.37126061 5.58474884] : 76
O1 : [4.56193311 9.54212297 3.77207238] : 47
O1 : [ 4.62163745 11.07933506  6.02882762] : 40
O1 : [-0.12207406 12.14678646  4.21615116] : 82
O1 : [ 1.30472945 12.8502477   6.35392347] : 61
K1 : [ 1.94649192 10.27718201  0.70527276] : 1
O1 : [1.36982377 7.5550527  3.44697653] : 66
O1 : [2.74006216 9.09308551 6.55062753] : 52
O1 : [-0.2821741  10.25902354  2.450225  ] : 88
O1 : [ 3.32182413 12.43260285  3.25027247] : 57
!!!atention to nb coordination!!!
         [2.9588562933902924, 2.74003482454043, 3.3498819785072707, 2.8128173566293353, 3.4468713509857705, 3.4900934291301513, 2.8470929896032797, 2.737754139539684, 2.8305724297953714, 2.7546502940460003]
         [2.9588562933902924, 2.740034824540431, 3.3498819785072684, 2.8128173566293353, 3.446871350985769, 3.4900934291301517, 2.8470929896032806, 2.737754139539684, 2.830572429795371, 2.7546502940460003]

ce_symbol  = BS_1:10
ce_fraction=  0.0071587533208112624
species:coords:index
O1 : [0.12207406 8.37126061 5.58474884] : 76
O1 : [4.56193311 9.54212297 3.77207238] : 47
O1 : [ 4.62163745 11.07933506  6.02882762] : 40
O1 : [-0.12207406 12.14678646  4.21615116] : 82
O1 : [ 1.30472945 12.8502477   6.35392347] : 61
K1 : [ 1.94649192 10.27718201  0.70527276] : 1
O1 : [1.36982377 7.5550527  3.44697653] : 66
O1 : [2.74006216 9.09308551 6.55062753] : 52
O1 : [-0.2821741  10.25902354  2.450225  ] : 88
O1 : [ 3.32182413 12.43260285  3.25027247] : 57
!!!atention to nb coordination!!!
         [2.9588562933902924, 2.74003482454043, 3.3498819785072707, 2.8128173566293353, 3.4468713509857705, 3.4900934291301513, 2.8470929896032797, 2.737754139539684, 2.8305724297953714, 2.7546502940460003]
         [2.9588562933902924, 2.740034824540431, 3.3498819785072684, 2.8128173566293353, 3.446871350985769, 3.4900934291301517, 2.8470929896032806, 2.737754139539684, 2.830572429795371, 2.7546502940460003]


**isite= 5
K1 : [1.97255334 3.45287955 4.19517724]

ce_symbol  = SBSA:10
ce_fraction=  0.9928412466791886
species:coords:index
O1 : [3.10261205 5.37388171 2.450225  ] : 87
O1 : [1.26563732 5.96767399 5.58474884] : 77
O1 : [0.05970434 1.53721209 3.77207238] : 45
K1 : [2.00400474 3.43472108 0.70527276] : 0
O1 : [4.65741268 4.29134955 4.21615116] : 83
O1 : [4.55322623 2.70397083 6.35392347] : 60
O1 : [0.58176197 3.33951734 6.55062753] : 53
O1 : [1.36111689 0.71690056 6.02882762] : 41
O1 : [-0.06509432  5.295195    3.44697653] : 68
O1 : [3.18298784 1.16593802 3.25027247] : 58
!!!atention to nb coordination!!!
         [2.8305724297953714, 2.958856293390293, 2.7400348245404307, 3.4900934291301513, 2.8128173566293344, 3.44687135098577, 2.7377541395396845, 3.349881978507269, 2.847092989603279, 2.754650294046001]
         [2.830572429795371, 2.9588562933902915, 2.740034824540431, 3.4900934291301517, 2.8128173566293344, 3.4468713509857705, 2.7377541395396836, 3.3498819785072684, 2.847092989603279, 2.7546502940460016]

ce_symbol  = BS_1:10
ce_fraction=  0.007158753320811518
species:coords:index
O1 : [3.10261205 5.37388171 2.450225  ] : 87
O1 : [1.26563732 5.96767399 5.58474884] : 77
O1 : [0.05970434 1.53721209 3.77207238] : 45
K1 : [2.00400474 3.43472108 0.70527276] : 0
O1 : [4.65741268 4.29134955 4.21615116] : 83
O1 : [4.55322623 2.70397083 6.35392347] : 60
O1 : [0.58176197 3.33951734 6.55062753] : 53
O1 : [1.36111689 0.71690056 6.02882762] : 41
O1 : [-0.06509432  5.295195    3.44697653] : 68
O1 : [3.18298784 1.16593802 3.25027247] : 58
!!!atention to nb coordination!!!
         [2.8305724297953714, 2.958856293390293, 2.7400348245404307, 3.4900934291301513, 2.8128173566293344, 3.44687135098577, 2.7377541395396845, 3.349881978507269, 2.847092989603279, 2.754650294046001]
         [2.830572429795371, 2.9588562933902915, 2.740034824540431, 3.4900934291301517, 2.8128173566293344, 3.4468713509857705, 2.7377541395396836, 3.3498819785072684, 2.847092989603279, 2.7546502940460016]


**isite= 6
K1 : [3.91904526 6.82430246 9.09562724]

ce_symbol  = SBSA:10
ce_fraction=  0.9928412466791886
species:coords:index
O1 : [ 5.98275434  8.72181145 10.92927762] : 42
O1 : [1.30472945 7.66779937 8.34742653] : 64
O1 : [ 5.85795568  4.96382854 11.25437347] : 71
O1 : [ 3.32182413  8.08544422 11.45107753] : 54
O1 : [6.50481197 6.91950619 8.15072247] : 50
O1 : [2.82043795 4.88514183 7.350675  ] : 84
O1 : [ 1.38771138  6.17911247 10.48519884] : 78
K1 : [3.95049666 6.80614398 5.60572276] : 11
O1 : [4.62163745 9.43871201 8.67252238] : 37
O1 : [4.53533862 4.07991107 9.11660116] : 72
!!!atention to nb coordination!!!
         [3.3498819785072698, 2.847092989603279, 3.4468713509857696, 2.7377541395396827, 2.7546502940460016, 2.8305724297953705, 2.958856293390291, 3.4900934291301517, 2.7400348245404316, 2.812817356629337]
         [3.349881978507268, 2.8470929896032784, 3.4468713509857705, 2.7377541395396827, 2.7546502940460016, 2.8305724297953714, 2.9588562933902915, 3.4900934291301517, 2.7400348245404302, 2.812817356629337]

ce_symbol  = BS_1:10
ce_fraction=  0.007158753320811492
species:coords:index
O1 : [ 5.98275434  8.72181145 10.92927762] : 42
O1 : [1.30472945 7.66779937 8.34742653] : 64
O1 : [ 5.85795568  4.96382854 11.25437347] : 71
O1 : [ 3.32182413  8.08544422 11.45107753] : 54
O1 : [6.50481197 6.91950619 8.15072247] : 50
O1 : [2.82043795 4.88514183 7.350675  ] : 84
O1 : [ 1.38771138  6.17911247 10.48519884] : 78
K1 : [3.95049666 6.80614398 5.60572276] : 11
O1 : [4.62163745 9.43871201 8.67252238] : 37
O1 : [4.53533862 4.07991107 9.11660116] : 72
!!!atention to nb coordination!!!
         [3.3498819785072698, 2.847092989603279, 3.4468713509857696, 2.7377541395396827, 2.7546502940460016, 2.8305724297953705, 2.958856293390291, 3.4900934291301517, 2.7400348245404316, 2.812817356629337]
         [3.349881978507268, 2.8470929896032784, 3.4468713509857705, 2.7377541395396827, 2.7546502940460016, 2.8305724297953714, 2.9588562933902915, 3.4900934291301517, 2.7400348245404302, 2.812817356629337]


**isite= 7
K1 : [-1.94649192 10.24086506  9.09562724]

ce_symbol  = SBSA:10
ce_fraction=  0.9928412466791886
species:coords:index
O1 : [-0.12207406  8.37126061 10.48519884] : 79
O1 : [-4.62163745 11.07933506 10.92927762] : 43
O1 : [-1.36982377  7.5550527   8.34742653] : 63
O1 : [-1.30472945 12.8502477  11.25437347] : 70
O1 : [-2.74006216  9.09308551 11.45107753] : 55
O1 : [-4.56193311  9.54212297  8.67252238] : 38
K1 : [-1.94649192 10.27718201  5.60572276] : 10
O1 : [-3.32182413 12.43260285  8.15072247] : 48
O1 : [ 0.2821741  10.25902354  7.350675  ] : 85
O1 : [ 0.12207406 12.14678646  9.11660116] : 73
!!!atention to nb coordination!!!
         [2.958856293390293, 3.3498819785072675, 2.84709298960328, 3.44687135098577, 2.7377541395396827, 2.7400348245404302, 3.4900934291301517, 2.7546502940460003, 2.8305724297953705, 2.8128173566293344]
         [2.9588562933902933, 3.3498819785072667, 2.847092989603281, 3.4468713509857687, 2.737754139539683, 2.7400348245404307, 3.4900934291301517, 2.7546502940460007, 2.8305724297953714, 2.8128173566293344]

ce_symbol  = BS_1:10
ce_fraction=  0.007158753320811412
species:coords:index
O1 : [-0.12207406  8.37126061 10.48519884] : 79
O1 : [-4.62163745 11.07933506 10.92927762] : 43
O1 : [-1.36982377  7.5550527   8.34742653] : 63
O1 : [-1.30472945 12.8502477  11.25437347] : 70
O1 : [-2.74006216  9.09308551 11.45107753] : 55
O1 : [-4.56193311  9.54212297  8.67252238] : 38
K1 : [-1.94649192 10.27718201  5.60572276] : 10
O1 : [-3.32182413 12.43260285  8.15072247] : 48
O1 : [ 0.2821741  10.25902354  7.350675  ] : 85
O1 : [ 0.12207406 12.14678646  9.11660116] : 73
!!!atention to nb coordination!!!
         [2.958856293390293, 3.3498819785072675, 2.84709298960328, 3.44687135098577, 2.7377541395396827, 2.7400348245404302, 3.4900934291301517, 2.7546502940460003, 2.8305724297953705, 2.8128173566293344]
         [2.9588562933902933, 3.3498819785072667, 2.847092989603281, 3.4468713509857687, 2.737754139539683, 2.7400348245404307, 3.4900934291301517, 2.7546502940460007, 2.8305724297953714, 2.8128173566293344]


**isite= 8
K1 : [-1.97255334  3.45287955  9.09562724]

ce_symbol  = SBSA:10
ce_fraction=  0.9928412466791886
species:coords:index
K1 : [-2.00400474  3.43472108  5.60572276] : 9
O1 : [-0.05970434  1.53721209  8.67252238] : 36
O1 : [0.06509432 5.295195   8.34742653] : 65
O1 : [-3.10261205  5.37388171  7.350675  ] : 86
O1 : [-4.65741268  4.29134955  9.11660116] : 74
O1 : [-4.55322623  2.70397083 11.25437347] : 69
O1 : [-1.36111689  0.71690056 10.92927762] : 44
O1 : [-3.18298784  1.16593802  8.15072247] : 49
O1 : [-1.26563732  5.96767399 10.48519884] : 80
O1 : [-0.58176197  3.33951734 11.45107753] : 56
!!!atention to nb coordination!!!
         [3.4900934291301517, 2.740034824540431, 2.8470929896032793, 2.83057242979537, 2.8128173566293353, 3.44687135098577, 3.3498819785072684, 2.754650294046002, 2.9588562933902924, 2.737754139539683]
         [3.4900934291301517, 2.740034824540431, 2.8470929896032793, 2.830572429795371, 2.812817356629336, 3.4468713509857687, 3.3498819785072684, 2.7546502940460016, 2.9588562933902915, 2.737754139539683]

ce_symbol  = BS_1:10
ce_fraction=  0.007158753320811492
species:coords:index
K1 : [-2.00400474  3.43472108  5.60572276] : 9
O1 : [-0.05970434  1.53721209  8.67252238] : 36
O1 : [0.06509432 5.295195   8.34742653] : 65
O1 : [-3.10261205  5.37388171  7.350675  ] : 86
O1 : [-4.65741268  4.29134955  9.11660116] : 74
O1 : [-4.55322623  2.70397083 11.25437347] : 69
O1 : [-1.36111689  0.71690056 10.92927762] : 44
O1 : [-3.18298784  1.16593802  8.15072247] : 49
O1 : [-1.26563732  5.96767399 10.48519884] : 80
O1 : [-0.58176197  3.33951734 11.45107753] : 56
!!!atention to nb coordination!!!
         [3.4900934291301517, 2.740034824540431, 2.8470929896032793, 2.83057242979537, 2.8128173566293353, 3.44687135098577, 3.3498819785072684, 2.754650294046002, 2.9588562933902924, 2.737754139539683]
         [3.4900934291301517, 2.740034824540431, 2.8470929896032793, 2.830572429795371, 2.812817356629336, 3.4468713509857687, 3.3498819785072684, 2.7546502940460016, 2.9588562933902915, 2.737754139539683]


**isite= 9
K1 : [9.84209526 3.43472108 5.60572276]

ce_symbol  = SBSA:10
ce_fraction=  0.9928412466791886
species:coords:index
O1 : [7.22777945 2.59122416 6.35392347] : 61
O1 : [8.74348795 5.37388171 7.350675  ] : 86
O1 : [10.54468745  0.82031152  6.02882762] : 40
K1 : [9.87354666 3.45287955 9.09562724] : 8
O1 : [11.90580434  1.53721209  3.77207238] : 45
O1 : [12.42786197  3.33951734  6.55062753] : 53
O1 : [11.78100568  5.295195    3.44697653] : 68
O1 : [10.45838862  6.17911247  5.58474884] : 75
O1 : [9.24487413 2.17357932 3.25027247] : 57
O1 : [7.31076138 4.07991107 4.21615116] : 81
!!!atention to nb coordination!!!
         [2.8470929896032793, 2.830572429795372, 2.740034824540432, 3.4900934291301517, 3.3498819785072675, 2.7546502940460016, 3.4468713509857705, 2.812817356629336, 2.737754139539683, 2.9588562933902924]
         [2.8470929896032793, 2.830572429795372, 2.740034824540431, 3.4900934291301517, 3.3498819785072667, 2.7546502940460034, 3.446871350985771, 2.8128173566293357, 2.7377541395396836, 2.9588562933902924]

ce_symbol  = BS_1:10
ce_fraction=  0.007158753320811358
species:coords:index
O1 : [7.22777945 2.59122416 6.35392347] : 61
O1 : [8.74348795 5.37388171 7.350675  ] : 86
O1 : [10.54468745  0.82031152  6.02882762] : 40
K1 : [9.87354666 3.45287955 9.09562724] : 8
O1 : [11.90580434  1.53721209  3.77207238] : 45
O1 : [12.42786197  3.33951734  6.55062753] : 53
O1 : [11.78100568  5.295195    3.44697653] : 68
O1 : [10.45838862  6.17911247  5.58474884] : 75
O1 : [9.24487413 2.17357932 3.25027247] : 57
O1 : [7.31076138 4.07991107 4.21615116] : 81
!!!atention to nb coordination!!!
         [2.8470929896032793, 2.830572429795372, 2.740034824540432, 3.4900934291301517, 3.3498819785072675, 2.7546502940460016, 3.4468713509857705, 2.812817356629336, 2.737754139539683, 2.9588562933902924]
         [2.8470929896032793, 2.830572429795372, 2.740034824540431, 3.4900934291301517, 3.3498819785072667, 2.7546502940460034, 3.446871350985771, 2.8128173566293357, 2.7377541395396836, 2.9588562933902924]


**isite= 10
K1 : [3.97655808 0.01815847 5.60572276]

ce_symbol  = SBSA:10
ce_fraction=  0.9928412466791886
species:coords:index
O1 : [6.2052241 0.        7.350675 ] : 85
O1 : [4.55322623 2.70397083 6.35392347] : 60
K1 : [ 3.97655808 -0.01815847  9.09562724] : 7
O1 : [ 2.60122587 -2.17357932  6.55062753] : 51
O1 : [ 1.30141255 -0.82031152  3.77207238] : 46
O1 : [ 4.61832055 -2.59122416  3.44697653] : 67
O1 : [1.36111689 0.71690056 6.02882762] : 41
O1 : [5.80097594 1.88776292 4.21615116] : 82
O1 : [ 6.04512406 -1.88776292  5.58474884] : 76
O1 : [3.18298784 1.16593802 3.25027247] : 58
!!!atention to nb coordination!!!
         [2.8305724297953723, 2.8470929896032797, 3.4900934291301517, 2.754650294046001, 3.349881978507267, 3.446871350985769, 2.740034824540431, 2.9588562933902915, 2.812817356629336, 2.737754139539683]
         [2.8305724297953714, 2.8470929896032793, 3.4900934291301517, 2.7546502940460016, 3.349881978507268, 3.44687135098577, 2.740034824540431, 2.9588562933902924, 2.8128173566293366, 2.7377541395396836]

ce_symbol  = BS_1:10
ce_fraction=  0.007158753320811364
species:coords:index
O1 : [6.2052241 0.        7.350675 ] : 85
O1 : [4.55322623 2.70397083 6.35392347] : 60
K1 : [ 3.97655808 -0.01815847  9.09562724] : 7
O1 : [ 2.60122587 -2.17357932  6.55062753] : 51
O1 : [ 1.30141255 -0.82031152  3.77207238] : 46
O1 : [ 4.61832055 -2.59122416  3.44697653] : 67
O1 : [1.36111689 0.71690056 6.02882762] : 41
O1 : [5.80097594 1.88776292 4.21615116] : 82
O1 : [ 6.04512406 -1.88776292  5.58474884] : 76
O1 : [3.18298784 1.16593802 3.25027247] : 58
!!!atention to nb coordination!!!
         [2.8305724297953723, 2.8470929896032797, 3.4900934291301517, 2.754650294046001, 3.349881978507267, 3.446871350985769, 2.740034824540431, 2.9588562933902915, 2.812817356629336, 2.737754139539683]
